post_id;pf_post_id;post_date;account_id;pf_account_id;chunk_id;document_id;document_text;lemmatized_text;sentences;post_url;sentiment;topic;label;x;y;proba;screen_name;description;followers;followings;user_posts;post_engagements;post_reactions;post_comments;post_shares;post_views;post_quotes;citations;repartages;sentiment_score
10018911;1884903637794558180;2025-01-30 09:57:01;3042705;1052954429677277184;3025829;12219904;"⚠️ An oft-debunked myth is circulating again:

""domestically produced gas is four times cleaner than LNG imports""

This claim has come recently from the boss of UK fracking company Cuadrilla (shock)

As a reminder, here's why that's not accurate... 🧵";⚠ ️ oft debunk myth circulate domestically produce gas time clean lng import claim come recently boss uk fracking company cuadrilla shock reminder accurate 🧵;"⚠️ An oft-debunked myth is circulating again: ""domestically produced gas is four times cleaner than LNG imports"" This claim has come recently from the boss of UK fracking company Cuadrilla (shock) As a reminder, here's why that's not accurate... 🧵";https://twitter.com/i/web/status/1884903637794558180;positive;71;AI;3,5498809814453125;0,6463441848754883;0,9416641592979431;jessralston2;Head of Energy at the Energy and Climate Intelligence Unit (ECIU). Views my own.;5999;1346;1309;0;0;0;0;0;0;0;1;0.5
10019074;1793635567806357509;2024-05-23 13:30:18;3055211;1222769455;3044669;12221222;"#robotrights getting real 
Presentation by Ermes Maiolica of DETA (Dipartimento Europeo per la Tutela degli Androidi) to the Senato della Repubblica. @JoshGellers @KamilMamak @_aybig_";robotright get real presentation ermes maiolica deta european department protection android senate republic @kamilmamak;#robotrights getting real Presentation by Ermes Maiolica of DETA (European Department for the Protection of Android) to the Senate of the Republic. @JoshGellers @KamilMamak @_aybig_;https://twitter.com/i/web/status/1793635567806357509;negative;56;AI;0,7513399124145508;-0,09488201141357422;0,842432975769043;david_gunkel;Professor - Northern Illinois University (USA). Author of the books The Machine Question, Robot Rights, Person-Thing-Robot, Of Remixology,  and Deconstruction.;11617;7255;25546;11;8;3;0;1345;1;1;0;-0.5
10019162;1791478502673494168;2024-05-17 14:38:53;3055211;1222769455;3026217;12221982;"Would be interested to know whether @MilanMeyberg consulted @JoshGellers ""The Rights of Robots"" @routledgebooks, which connects the dots between #robotrights and the right of nature. If not...they probably should. And it's #openaccess";interested know @milanmeyberg consult rights robots @routledgebooks connect dot robotright right nature probably openaccess;"Would be interested to know whether @MilanMeyberg consulted @JoshGellers ""The Rights of Robots"" @routledgebooks, which connects the dots between #robotrights and the right of nature. If not...they probably should. And it's #openaccess";https://twitter.com/i/web/status/1791478502673494168;neutral;56;AI;0,7110657691955566;-0,12424850463867188;0,842432975769043;david_gunkel;Professor - Northern Illinois University (USA). Author of the books The Machine Question, Robot Rights, Person-Thing-Robot, Of Remixology,  and Deconstruction.;11617;7255;25546;4;4;0;0;650;1;1;0;0.0
10019207;1812840054567399821;2024-07-15 13:22:04;3104236;7911822;3026274;12222390;"Being a young scientist is hard, but it doesn't have to be as stressful as it sometimes is.  There are concrete steps we can take to improve our lives.

This is where Life Skills for Young Scientists (LiSYS) comes in.

Read on for more.... a 🧵";young scientist hard stressful concrete step improve life life skills young scientist lisys come read 🧵;Being a young scientist is hard, but it doesn't have to be as stressful as it sometimes is. There are concrete steps we can take to improve our lives. This is where Life Skills for Young Scientists (LiSYS) comes in. Read on for more.... a 🧵;https://twitter.com/i/web/status/1812840054567399821;neutral;56;AI;0,6830463409423828;-0,4431114196777344;0,4734434485435486;jmlilly;"@jmlilly.bsky.social
Oceanographer at https://t.co/PP6NlZSpiz
I think about water
The figure above shows the circulation in the Gulf of Mexico";1238;151;877;23;15;3;5;3145;2;1;0;0.0
10019225;1771198545430732892;2024-03-22 15:33:35;3041873;1636336011272757248;3026311;12222579;Should there be a minimum IQ requirement for MPs? 🤔;minimum iq requirement mps;Should there be a minimum IQ requirement for MPs? 🤔;https://twitter.com/i/web/status/1771198545430732892;very positive;56;AI;0,8032217025756836;0,002154827117919922;0,46224328875541687;climatescibreak;🚨 Helping climate science break through to many more people - and unlock action. Brainchild of climate comms lab @UtopiaBureau and campaigner @Nick_Oldridge.;6015;1189;1567;0;0;0;0;0;0;0;1;1.0
10019235;1793021689296494813;2024-05-21 20:50:58;3104353;19968025;3017713;12222636;"Why did OpenAI use Scarlett Johansson's voice? As Jessa Lingel &amp; I discuss in our journal article on AI agents, there's a long history of using white women's voices to “personalize” a technology to make it feel safe and non-threatening while it is capturing maximum data. 🧵";openai use scarlett johansson voice jessa lingel discuss journal article ai agent long history white woman voice personalize technology feel safe non threatening capture maximum datum 🧵;Why did OpenAI use Scarlett Johansson's voice? As Jessa Lingel & I discuss in our journal article on AI agents, there's a long history of using white women's voices to “personalize” a technology to make it feel safe and non-threatening while it is capturing maximum data. 🧵;https://twitter.com/i/web/status/1793021689296494813;positive;56;AI;0,7058334350585938;-0,21557140350341797;0,5946616530418396;katecrawford;"Professor, researcher, maker of things
Book: ATLAS OF AI 
Latest: CALCULATING EMPIRES 

https://t.co/f3V3WjBtb6 | MSR-NYC | @USC | Knowing Machines";81880;2614;2276;0;0;0;0;0;0;0;1;0.5
10019275;1791048699163898291;2024-05-16 10:11:00;3053371;1084241853313175552;3026390;12222930;Seeing all the horrible atrocities and acts of unthinkable violence humanity is committing around the world right now, I don’t see how people think that if we can just align AI with “human values” then it’ll go fine.;see horrible atrocity act unthinkable violence humanity commit world right people think align ai human value fine;Seeing all the horrible atrocities and acts of unthinkable violence humanity is committing around the world right now, I don’t see how people think that if we can just align AI with “human values” then it’ll go fine.;https://twitter.com/i/web/status/1791048699163898291;positive;56;AI;0,8553037643432617;-0,14098644256591797;0,7734119296073914;profnoahgian;"Mostly on Bluesky & LinkedIn.

Author of Robin Hood Math (summer 2025).

Math Prof @BentleyU, visiting scholar @Harvard.";9124;5447;6421;405;317;33;55;26869;7;1;0;0.5
10019330;1859503477552284027;2024-11-21 07:45:51;3104637;1015683182060945408;3026460;12223327;"US Ready for Nuclear War - Official   — 
A spokesman for the US Department of Defense Strategic Command (STRATCOM), Rear Admiral Buchanan, said the US would allow an exchange of nuclear strikes if NATO retained some of its arsenal to further deter potential adversaries.";ready nuclear war official spokesman department defense strategic command stratcom rear admiral buchanan say allow exchange nuclear strike nato retain arsenal deter potential adversary;US Ready for Nuclear War - Official — A spokesman for the US Department of Defense Strategic Command (STRATCOM), Rear Admiral Buchanan, said the US would allow an exchange of nuclear strikes if NATO retained some of its arsenal to further deter potential adversaries.;https://twitter.com/i/web/status/1859503477552284027;negative;71;AI;3,6095685958862305;0,6473073959350586;0,9416641592979431;enfree1993;BRICS,SCO! MULTIPOLAR WORLD! FIGHT WESTERNER PROPAGANDA! NO NATO!;19127;8952;39128;0;0;0;0;0;0;0;1;-0.5
10019480;1780090878880788876;2024-04-16 04:28:32;3105160;244991150;3026612;12224564;"Interested in Open Source, Open Science, and interdisciplinary collaborations on AI across scientific and societal boundaries?

We are looking for an Executive Director for the Berkeley Institute for Data Science (BIDS), join us!";interested open source open science interdisciplinary collaboration ai scientific societal boundary look executive director berkeley institute data science bids join;Interested in Open Source, Open Science, and interdisciplinary collaborations on AI across scientific and societal boundaries? We are looking for an Executive Director for the Berkeley Institute for Data Science (BIDS), join us!;https://twitter.com/i/web/status/1780090878880788876;positive;56;AI;0,9690351486206055;-0,584742546081543;0,49027392268180847;fperez_org;"Inactive account, now at bsky.

More on my site: https://t.co/IZVLedbWmF.";23390;1178;9400;0;0;0;0;0;0;0;1;0.5
10019505;1842624142862139887;2024-10-05 17:53:24;3041906;114040486;3026633;12224793;"Exported liquefied natural gas (LNG) is 33% dirtier than coal in terms of climate warming over the only relevant time frame, 20-years, says new study 

 @MotherJones @howarth_cornell";export liquefy natural gas lng dirty coal term climate warm relevant time frame year say new study @motherjones;Exported liquefied natural gas (LNG) is 33% dirtier than coal in terms of climate warming over the only relevant time frame, 20-years, says new study @MotherJones @howarth_cornell;https://twitter.com/i/web/status/1842624142862139887;very negative;71;AI;3,5645751953125;0,6498184204101562;0,9416641592979431;mzjacobson;"Prof-Civil & Env Eng; Director-Atmosphere/Energy Prog; Research-climate, air pollution & clean/renewable energy; Cofounder-Solutions Project/100% Movement";45331;405;32434;0;0;0;0;0;0;0;1;-1.0
10019516;1789720621007421882;2024-05-12 18:13:42;3094763;1539866125;3026643;12224898;"In our new working paper ""Dubious Debiasing"" presented in today's #CHI2024 HEAL workshop, we argue that modern LLMs like ChatGPT cannot be fair in the ways currently conceived in ML/NLP. We need new context-adaptive methods to tackle the evaluation crisis:";new work paper dubious debiasing present today chi2024 heal workshop argue modern llm chatgpt fair way currently conceive ml nlp need new context adaptive method tackle evaluation crisis;"In our new working paper ""Dubious Debiasing"" presented in today's #CHI2024 HEAL workshop, we argue that modern LLMs like ChatGPT cannot be fair in the ways currently conceived in ML/NLP. We need new context-adaptive methods to tackle the evaluation crisis:";https://twitter.com/i/web/status/1789720621007421882;very negative;56;AI;0,6850481033325195;-0,4691944122314453;0,4843471050262451;jacyanthis;Humanity is learning to coexist with a new class of beings. I research the rise of these “digital minds.” HCI/ML/soc/stats @SentienceInst @Stanford @UChicago;27410;681;8267;0;0;0;0;0;0;0;1;-1.0
